Label,Data1,Altitude,Velocity,Vertical Velocity,PT Pressure,PS Pressure,PT Temperature,PS Temperature,Sensor Status,END,
="2025-09-30 오전 10:03:31",="92",="109.6225",="12.41102",="-0.0589828",="10002067",="10002685",="23.96268",="23.97463",="0",PacketEnd
="2025-09-30 오전 10:03:31",="95",="109.6224",="12.41102",="-0.05223029",="10002067",="10002685",="23.96276",="23.97466",="0",PacketEnd
="2025-09-30 오전 10:03:31",="98",="109.6224",="12.42532",="-0.04344502",="10002066",="10002685",="23.9628",="23.97473",="0",PacketEnd
="2025-09-30 오전 10:03:31",="101",="109.6224",="12.42532",="-0.03595892",="10002066",="10002685",="23.96285",="23.97476",="0",PacketEnd
="2025-09-30 오전 10:03:31",="104",="109.6223",="12.42532",="-0.02990552",="10002066",="10002685",="23.96288",="23.97483",="0",PacketEnd
="2025-09-30 오전 10:03:31",="107",="109.6223",="12.42532",="-0.02501635",="10002066",="10002685",="23.96292",="23.97486",="0",PacketEnd
="2025-09-30 오전 10:03:31",="110",="109.6222",="12.42532",="-0.02102389",="10002066",="10002685",="23.96295",="23.97492",="0",PacketEnd
="2025-09-30 오전 10:03:31",="113",="109.6222",="12.42532",="-0.01779136",="10002066",="10002685",="23.96304",="23.97495",="0",PacketEnd
="2025-09-30 오전 10:03:31",="116",="109.6222",="12.42532",="-0.01526408",="10002066",="10002685",="23.96308",="23.97501",="0",PacketEnd
="2025-09-30 오전 10:03:31",="119",="109.6222",="12.42532",="-0.01307704",="10002066",="10002685",="23.96316",="23.97505",="0",PacketEnd
="2025-09-30 오전 10:03:31",="122",="109.6221",="12.42532",="-0.01130492",="10002066",="10002685",="23.9632",="23.97512",="0",PacketEnd
="2025-09-30 오전 10:03:31",="125",="109.6221",="12.42532",="-0.009874505",="10002066",="10002685",="23.96329",="23.97514",="0",PacketEnd
="2025-09-30 오전 10:03:31",="128",="109.622",="12.42532",="-0.008687276",="10002066",="10002685",="23.96333",="23.9752",="0",PacketEnd
="2025-09-30 오전 10:03:31",="131",="109.622",="12.42532",="-0.007786298",="10002066",="10002685",="23.96338",="23.97523",="0",PacketEnd
="2025-09-30 오전 10:03:31",="134",="109.622",="12.42532",="-0.007011702",="10002066",="10002685",="23.9634",="23.9753",="0",PacketEnd
="2025-09-30 오전 10:03:31",="137",="109.622",="12.42532",="-0.006386129",="10002066",="10002685",="23.96343",="23.97533",="0",PacketEnd
="2025-09-30 오전 10:03:31",="140",="109.6219",="12.42532",="-0.005965529",="10002066",="10002685",="23.96348",="23.9754",="0",PacketEnd
="2025-09-30 오전 10:03:31",="143",="109.6219",="12.42532",="-0.005583628",="10002066",="10002685",="23.96356",="23.97543",="0",PacketEnd
="2025-09-30 오전 10:03:31",="146",="109.6219",="12.42532",="-0.005304889",="10002066",="10002685",="23.96361",="23.97549",="0",PacketEnd
="2025-09-30 오전 10:03:31",="149",="109.6218",="12.42532",="-0.00515547",="10002066",="10002685",="23.96369",="23.97553",="0",PacketEnd
="2025-09-30 오전 10:03:31",="152",="109.6218",="12.41102",="-0.004900258",="10002067",="10002685",="23.96374",="23.97561",="0",PacketEnd
="2025-09-30 오전 10:03:31",="155",="109.6217",="12.41102",="-0.004780306",="10002067",="10002685",="23.96382",="23.97565",="0",PacketEnd
="2025-09-30 오전 10:03:31",="158",="109.6217",="12.41102",="-0.004730145",="10002067",="10002685",="23.96386",="23.97572",="0",PacketEnd
="2025-09-30 오전 10:03:31",="161",="109.6217",="12.41102",="-0.004710442",="10002067",="10002685",="23.96392",="23.97575",="0",PacketEnd
="2025-09-30 오전 10:03:31",="164",="109.6216",="12.41817",="-0.004670506",="10002067",="10002686",="23.96394",="23.97582",="0",PacketEnd
="2025-09-30 오전 10:03:31",="167",="109.6216",="12.41817",="-0.004593395",="10002067",="10002686",="23.96399",="23.97586",="0",PacketEnd
="2025-09-30 오전 10:03:31",="170",="109.6216",="12.41817",="-0.004617436",="10002067",="10002686",="23.96403",="23.9759",="0",PacketEnd
="2025-09-30 오전 10:03:31",="173",="109.6215",="12.41817",="-0.004523342",="10002067",="10002686",="23.96411",="23.97593",="0",PacketEnd
="2025-09-30 오전 10:03:31",="176",="109.6215",="12.41817",="-0.004372317",="10002067",="10002686",="23.96416",="23.97598",="0",PacketEnd
="2025-09-30 오전 10:03:32",="179",="109.6215",="12.41817",="-0.004298015",="10002067",="10002686",="23.96424",="23.97601",="0",PacketEnd
="2025-09-30 오전 10:03:32",="182",="109.6214",="12.41817",="-0.004131755",="10002067",="10002686",="23.96428",="23.97607",="0",PacketEnd
="2025-09-30 오전 10:03:32",="185",="109.6214",="12.41817",="-0.003999328",="10002067",="10002686",="23.96436",="23.9761",="0",PacketEnd
="2025-09-30 오전 10:03:32",="188",="109.6214",="12.41817",="-0.003934884",="10002067",="10002686",="23.96441",="23.97615",="0",PacketEnd
="2025-09-30 오전 10:03:32",="191",="109.6213",="12.41817",="-0.003868199",="10002067",="10002686",="23.96444",="23.97619",="0",PacketEnd
="2025-09-30 오전 10:03:32",="194",="109.6213",="12.41817",="-0.003844363",="10002067",="10002686",="23.96445",="23.97626",="0",PacketEnd
="2025-09-30 오전 10:03:32",="197",="109.6213",="12.41817",="-0.003825156",="10002067",="10002686",="23.96449",="23.9763",="0",PacketEnd
="2025-09-30 오전 10:03:32",="200",="109.6213",="12.42532",="-0.003882471",="10002067",="10002687",="23.96453",="23.97635",="0",PacketEnd
="2025-09-30 오전 10:03:32",="203",="109.6212",="12.42532",="-0.003927768",="10002067",="10002687",="23.96461",="23.97637",="0",PacketEnd
="2025-09-30 오전 10:03:32",="206",="109.6205",="12.4396",="-0.00650189",="10002067",="10002688",="23.96464",="23.97643",="0",PacketEnd
="2025-09-30 오전 10:03:32",="209",="109.6198",="12.44674",="-0.01234465",="10002067",="10002689",="23.96472",="23.97646",="0",PacketEnd
="2025-09-30 오전 10:03:32",="212",="109.6191",="12.44674",="-0.0208201",="10002068",="10002690",="23.96476",="23.97653",="0",PacketEnd
="2025-09-30 오전 10:03:32",="215",="109.6184",="12.4396",="-0.03146567",="10002069",="10002690",="23.96483",="23.97657",="0",PacketEnd
="2025-09-30 오전 10:03:32",="218",="109.6177",="12.44674",="-0.04131878",="10002069",="10002691",="23.96487",="23.97663",="0",PacketEnd
="2025-09-30 오전 10:03:32",="221",="109.6171",="12.44674",="-0.04937332",="10002069",="10002691",="23.96491",="23.97668",="0",PacketEnd
="2025-09-30 오전 10:03:32",="224",="109.6164",="12.44674",="-0.05593226",="10002069",="10002691",="23.96493",="23.97676",="0",PacketEnd
="2025-09-30 오전 10:03:32",="227",="109.6157",="12.46099",="-0.06125131",="10002069",="10002692",="23.96498",="23.9768",="0",PacketEnd
="2025-09-30 오전 10:03:32",="230",="109.6156",="12.46099",="-0.06296866",="10002069",="10002692",="23.96502",="23.97686",="0",PacketEnd
="2025-09-30 오전 10:03:32",="233",="109.6156",="12.44674",="-0.06060334",="10002070",="10002692",="23.9651",="23.97688",="0",PacketEnd
="2025-09-30 오전 10:03:32",="236",="109.6155",="12.45387",="-0.05491273",="10002070",="10002693",="23.96514",="23.97694",="0",PacketEnd
="2025-09-30 오전 10:03:32",="239",="109.6155",="12.45387",="-0.04642927",="10002070",="10002693",="23.96522",="23.97697",="0",PacketEnd
="2025-09-30 오전 10:03:32",="242",="109.6155",="12.45387",="-0.03831868",="10002070",="10002693",="23.96526",="23.97702",="0",PacketEnd
="2025-09-30 오전 10:03:32",="245",="109.6155",="12.45387",="-0.0317362",="10002070",="10002693",="23.96534",="23.97704",="0",PacketEnd
="2025-09-30 오전 10:03:32",="248",="109.6154",="12.45387",="-0.02628053",="10002070",="10002693",="23.96539",="23.97709",="0",PacketEnd
="2025-09-30 오전 10:03:32",="251",="109.6154",="12.45387",="-0.02188302",="10002070",="10002693",="23.96542",="23.97712",="0",PacketEnd
="2025-09-30 오전 10:03:32",="254",="109.6154",="12.45387",="-0.01831234",="10002070",="10002693",="23.96544",="23.97717",="0",PacketEnd
="2025-09-30 오전 10:03:32",="1",="109.6153",="12.45387",="-0.01538343",="10002070",="10002693",="23.96547",="23.9772",="0",PacketEnd
="2025-09-30 오전 10:03:32",="4",="109.6153",="12.45387",="-0.01309967",="10002070",="10002693",="23.96551",="23.97723",="0",PacketEnd
="2025-09-30 오전 10:03:32",="7",="109.6153",="12.45387",="-0.01119611",="10002070",="10002693",="23.96558",="23.97725",="0",PacketEnd
="2025-09-30 오전 10:03:32",="10",="109.6153",="12.45387",="-0.009620973",="10002070",="10002693",="23.96561",="23.97729",="0",PacketEnd
="2025-09-30 오전 10:03:32",="13",="109.6153",="12.45387",="-0.008250003",="10002070",="10002693",="23.96568",="23.97732",="0",PacketEnd
="2025-09-30 오전 10:03:32",="16",="109.6152",="12.45387",="-0.007201317",="10002070",="10002693",="23.96572",="23.97736",="0",PacketEnd
="2025-09-30 오전 10:03:32",="19",="109.6152",="12.45387",="-0.006332307",="10002070",="10002693",="23.96579",="23.97738",="0",PacketEnd
="2025-09-30 오전 10:03:33",="22",="109.6152",="12.45387",="-0.005649112",="10002070",="10002693",="23.96583",="23.97741",="0",PacketEnd
="2025-09-30 오전 10:03:33",="25",="109.6152",="12.45387",="-0.00510585",="10002070",="10002693",="23.96587",="23.97744",="0",PacketEnd
="2025-09-30 오전 10:03:33",="28",="109.6152",="12.45387",="-0.004505081",="10002070",="10002693",="23.96589",="23.97748",="0",PacketEnd
="2025-09-30 오전 10:03:33",="31",="109.6151",="12.45387",="-0.00417314",="10002070",="10002693",="23.96592",="23.9775",="0",PacketEnd
="2025-09-30 오전 10:03:33",="34",="109.6151",="12.45387",="-0.003914078",="10002070",="10002693",="23.96595",="23.97753",="0",PacketEnd
="2025-09-30 오전 10:03:33",="37",="109.6151",="12.45387",="-0.00366185",="10002070",="10002693",="23.96602",="23.97754",="0",PacketEnd
="2025-09-30 오전 10:03:33",="40",="109.6151",="12.45387",="-0.003488996",="10002070",="10002693",="23.96605",="23.97758",="0",PacketEnd
="2025-09-30 오전 10:03:33",="43",="109.6151",="12.45387",="-0.00322839",="10002070",="10002693",="23.96612",="23.97761",="0",PacketEnd
="2025-09-30 오전 10:03:33",="46",="109.6151",="12.45387",="-0.002945728",="10002070",="10002693",="23.96614",="23.97764",="0",PacketEnd
="2025-09-30 오전 10:03:33",="49",="109.615",="12.45387",="-0.00280762",="10002070",="10002693",="23.9662",="23.97766",="0",PacketEnd
="2025-09-30 오전 10:03:33",="52",="109.615",="12.45387",="-0.002809517",="10002070",="10002693",="23.96624",="23.9777",="0",PacketEnd
="2025-09-30 오전 10:03:33",="55",="109.615",="12.45387",="-0.002737133",="10002070",="10002693",="23.96626",="23.97773",="0",PacketEnd
="2025-09-30 오전 10:03:33",="58",="109.615",="12.45387",="-0.002740999",="10002070",="10002693",="23.96628",="23.97779",="0",PacketEnd
="2025-09-30 오전 10:03:33",="61",="109.6149",="12.45387",="-0.002753569",="10002070",="10002693",="23.96631",="23.97782",="0",PacketEnd
="2025-09-30 오전 10:03:33",="64",="109.6147",="12.46099",="-0.003118792",="10002070",="10002694",="23.96634",="23.97786",="0",PacketEnd
="2025-09-30 오전 10:03:33",="67",="109.614",="12.47523",="-0.006974265",="10002070",="10002695",="23.96641",="23.97788",="0",PacketEnd
="2025-09-30 오전 10:03:33",="70",="109.6131",="12.48945",="-0.01439105",="10002070",="10002697",="23.96644",="23.97791",="0",PacketEnd
="2025-09-30 오전 10:03:33",="73",="109.6117",="12.48945",="-0.02749136",="10002071",="10002698",="23.96651",="23.97794",="0",PacketEnd
="2025-09-30 오전 10:03:33",="76",="109.6106",="12.48234",="-0.04476479",="10002072",="10002698",="23.96654",="23.97799",="0",PacketEnd
="2025-09-30 오전 10:03:33",="79",="109.6099",="12.46099",="-0.05947799",="10002074",="10002698",="23.96661",="23.97802",="0",PacketEnd
="2025-09-30 오전 10:03:33",="82",="109.6095",="12.45387",="-0.07041807",="10002075",="10002698",="23.96664",="23.97807",="0",PacketEnd
="2025-09-30 오전 10:03:33",="85",="109.6094",="12.45387",="-0.07253277",="10002075",="10002698",="23.96668",="23.9781",="0",PacketEnd
="2025-09-30 오전 10:03:33",="88",="109.6094",="12.45387",="-0.06712404",="10002075",="10002698",="23.96669",="23.97817",="0",PacketEnd
="2025-09-30 오전 10:03:33",="91",="109.6094",="12.45387",="-0.05864378",="10002075",="10002698",="23.96673",="23.9782",="0",PacketEnd
="2025-09-30 오전 10:03:33",="94",="109.6093",="12.45387",="-0.04855786",="10002075",="10002698",="23.96675",="23.97826",="0",PacketEnd
="2025-09-30 오전 10:03:33",="97",="109.6093",="12.45387",="-0.04000711",="10002075",="10002698",="23.96682",="23.97829",="0",PacketEnd
="2025-09-30 오전 10:03:33",="100",="109.6093",="12.45387",="-0.03313733",="10002075",="10002698",="23.96686",="23.97835",="0",PacketEnd
="2025-09-30 오전 10:03:33",="103",="109.6092",="12.44674",="-0.02756173",="10002076",="10002698",="23.96693",="23.97838",="0",PacketEnd
="2025-09-30 오전 10:03:33",="106",="109.6092",="12.44674",="-0.02300998",="10002076",="10002698",="23.96696",="23.97844",="0",PacketEnd
="2025-09-30 오전 10:03:33",="109",="109.6092",="12.44674",="-0.01935416",="10002076",="10002698",="23.96704",="23.97846",="0",PacketEnd
="2025-09-30 오전 10:03:33",="112",="109.6092",="12.44674",="-0.01635531",="10002076",="10002698",="23.96708",="23.97852",="0",PacketEnd
="2025-09-30 오전 10:03:33",="115",="109.6091",="12.44674",="-0.01397024",="10002076",="10002698",="23.96711",="23.97856",="0",PacketEnd
="2025-09-30 오전 10:03:33",="118",="109.6091",="12.44674",="-0.01200029",="10002076",="10002698",="23.96713",="23.97864",="0",PacketEnd
="2025-09-30 오전 10:03:33",="121",="109.6091",="12.44674",="-0.01042244",="10002076",="10002698",="23.96716",="23.97868",="0",PacketEnd
="2025-09-30 오전 10:03:34",="124",="109.609",="12.44674",="-0.009262783",="10002076",="10002698",="23.96718",="23.97874",="0",PacketEnd
="2025-09-30 오전 10:03:34",="127",="109.609",="12.44674",="-0.008298616",="10002076",="10002698",="23.96724",="23.97877",="0",PacketEnd
="2025-09-30 오전 10:03:34",="130",="109.6089",="12.44674",="-0.007560388",="10002076",="10002698",="23.96727",="23.97883",="0",PacketEnd
="2025-09-30 오전 10:03:34",="133",="109.6089",="12.46099",="-0.00690395",="10002076",="10002699",="23.96733",="23.97885",="0",PacketEnd
="2025-09-30 오전 10:03:34",="136",="109.6089",="12.46811",="-0.006384391",="10002076",="10002700",="23.96736",="23.97891",="0",PacketEnd
="2025-09-30 오전 10:03:34",="139",="109.6089",="12.45387",="-0.005862086",="10002077",="10002700",="23.96742",="23.97894",="0",PacketEnd
="2025-09-30 오전 10:03:34",="142",="109.6088",="12.44674",="-0.005411478",="10002078",="10002700",="23.96745",="23.97899",="0",PacketEnd
="2025-09-30 오전 10:03:34",="145",="109.6088",="12.4396",="-0.005047978",="10002079",="10002700",="23.96749",="23.97902",="0",PacketEnd
="2025-09-30 오전 10:03:34",="148",="109.6088",="12.4396",="-0.004696714",="10002079",="10002700",="23.9675",="23.97909",="0",PacketEnd
="2025-09-30 오전 10:03:34",="151",="109.6087",="12.4396",="-0.00452612",="10002079",="10002700",="23.96753",="23.97912",="0",PacketEnd
="2025-09-30 오전 10:03:34",="154",="109.6087",="12.4396",="-0.00439118",="10002079",="10002700",="23.96754",="23.97918",="0",PacketEnd
="2025-09-30 오전 10:03:34",="157",="109.6087",="12.4396",="-0.004265413",="10002079",="10002700",="23.9676",="23.97921",="0",PacketEnd
="2025-09-30 오전 10:03:34",="160",="109.6086",="12.4396",="-0.004267777",="10002079",="10002700",="23.96763",="23.97926",="0",PacketEnd
="2025-09-30 오전 10:03:34",="163",="109.6086",="12.4396",="-0.004182209",="10002079",="10002700",="23.96768",="23.97929",="0",PacketEnd
="2025-09-30 오전 10:03:34",="166",="109.6086",="12.41817",="-0.004052636",="10002081",="10002700",="23.96771",="23.97934",="0",PacketEnd
="2025-09-30 오전 10:03:34",="169",="109.6081",="12.42532",="-0.005307215",="10002081",="10002701",="23.96777",="23.97937",="0",PacketEnd
="2025-09-30 오전 10:03:34",="172",="109.6074",="12.42532",="-0.009965089",="10002081",="10002701",="23.9678",="23.97942",="0",PacketEnd
="2025-09-30 오전 10:03:34",="175",="109.6067",="12.42532",="-0.01762574",="10002081",="10002701",="23.96784",="23.97946",="0",PacketEnd
="2025-09-30 오전 10:03:34",="178",="109.6063",="12.41817",="-0.0271748",="10002081",="10002700",="23.96786",="23.97954",="0",PacketEnd
="2025-09-30 오전 10:03:34",="181",="109.6067",="12.41817",="-0.03273895",="10002081",="10002700",="23.96789",="23.97958",="0",PacketEnd
="2025-09-30 오전 10:03:34",="184",="109.6073",="12.41817",="-0.02968609",="10002081",="10002700",="23.96791",="23.97966",="0",PacketEnd
="2025-09-30 오전 10:03:34",="187",="109.6079",="12.41817",="-0.01964318",="10002081",="10002700",="23.96797",="23.97969",="0",PacketEnd
="2025-09-30 오전 10:03:34",="190",="109.6083",="12.41817",="-0.004926215",="10002081",="10002700",="23.96801",="23.97975",="0",PacketEnd
="2025-09-30 오전 10:03:34",="193",="109.6083",="12.41817",="0.006452275",="10002081",="10002700",="23.96807",="23.97979",="0",PacketEnd
="2025-09-30 오전 10:03:34",="196",="109.6082",="12.41817",="0.01185181",="10002081",="10002700",="23.9681",="23.97986",="0",PacketEnd
="2025-09-30 오전 10:03:34",="199",="109.6082",="12.41817",="0.01244831",="10002081",="10002700",="23.96816",="23.97989",="0",PacketEnd
="2025-09-30 오전 10:03:34",="202",="109.6079",="12.42532",="0.009193103",="10002081",="10002701",="23.96819",="23.97996",="0",PacketEnd
="2025-09-30 오전 10:03:34",="205",="109.6072",="12.41817",="0.002755535",="10002082",="10002701",="23.96824",="23.98001",="0",PacketEnd
="2025-09-30 오전 10:03:34",="208",="109.6065",="12.41817",="-0.006288393",="10002082",="10002701",="23.96826",="23.9801",="0",PacketEnd
="2025-09-30 오전 10:03:34",="211",="109.6058",="12.41817",="-0.01733649",="10002082",="10002701",="23.96829",="23.98015",="0",PacketEnd
="2025-09-30 오전 10:03:34",="214",="109.6054",="12.41817",="-0.0293163",="10002082",="10002701",="23.9683",="23.98024",="0",PacketEnd
="2025-09-30 오전 10:03:34",="217",="109.6053",="12.41817",="-0.03603573",="10002082",="10002701",="23.96837",="23.98028",="0",PacketEnd
="2025-09-30 오전 10:03:34",="220",="109.6053",="12.41817",="-0.03767815",="10002082",="10002701",="23.96841",="23.98035",="0",PacketEnd
="2025-09-30 오전 10:03:35",="223",="109.6052",="12.41817",="-0.03533346",="10002082",="10002701",="23.96848",="23.98038",="0",PacketEnd
="2025-09-30 오전 10:03:35",="226",="109.6052",="12.41817",="-0.02996375",="10002082",="10002701",="23.96851",="23.98046",="0",PacketEnd
="2025-09-30 오전 10:03:35",="229",="109.6051",="12.41817",="-0.02516754",="10002082",="10002701",="23.96858",="23.98049",="0",PacketEnd
="2025-09-30 오전 10:03:35",="232",="109.6051",="12.41817",="-0.0212483",="10002082",="10002701",="23.96862",="23.98057",="0",PacketEnd
="2025-09-30 오전 10:03:35",="235",="109.6051",="12.41817",="-0.01805732",="10002082",="10002701",="23.96868",="23.98061",="0",PacketEnd
="2025-09-30 오전 10:03:35",="238",="109.605",="12.41817",="-0.01548439",="10002082",="10002701",="23.9687",="23.9807",="0",PacketEnd
="2025-09-30 오전 10:03:35",="241",="109.605",="12.41817",="-0.01341566",="10002082",="10002701",="23.96874",="23.98075",="0",PacketEnd
="2025-09-30 오전 10:03:35",="244",="109.6049",="12.41817",="-0.01185682",="10002082",="10002701",="23.96877",="23.98083",="0",PacketEnd
="2025-09-30 오전 10:03:35",="247",="109.6049",="12.41102",="-0.01056982",="10002083",="10002701",="23.96885",="23.98086",="0",PacketEnd
="2025-09-30 오전 10:03:35",="250",="109.6049",="12.41102",="-0.00952671",="10002083",="10002701",="23.9689",="23.98093",="0",PacketEnd
="2025-09-30 오전 10:03:35",="253",="109.6048",="12.41102",="-0.008755874",="10002083",="10002701",="23.96899",="23.98097",="0",PacketEnd
="2025-09-30 오전 10:03:35",="0",="109.6048",="12.41102",="-0.008013623",="10002083",="10002701",="23.96903",="23.98104",="0",PacketEnd
="2025-09-30 오전 10:03:35",="3",="109.6047",="12.41102",="-0.007432963",="10002083",="10002701",="23.96912",="23.98108",="0",PacketEnd
="2025-09-30 오전 10:03:35",="6",="109.6047",="12.41102",="-0.006988336",="10002083",="10002701",="23.96916",="23.98116",="0",PacketEnd
="2025-09-30 오전 10:03:35",="9",="109.6047",="12.3967",="-0.006512014",="10002084",="10002701",="23.96923",="23.98121",="0",PacketEnd
="2025-09-30 오전 10:03:35",="12",="109.6046",="12.3967",="-0.006173586",="10002084",="10002701",="23.96925",="23.9813",="0",PacketEnd
="2025-09-30 오전 10:03:35",="21",="109.6045",="12.3967",="-0.005748742",="10002084",="10002701",="23.96941",="23.98146",="0",PacketEnd
="2025-09-30 오전 10:03:35",="24",="109.6044",="12.3967",="-0.005714456",="10002084",="10002701",="23.96946",="23.98152",="0",PacketEnd
="2025-09-30 오전 10:03:35",="27",="109.6044",="12.3967",="-0.005553512",="10002084",="10002701",="23.96954",="23.98155",="0",PacketEnd
="2025-09-30 오전 10:03:35",="30",="109.6043",="12.3967",="-0.005426379",="10002084",="10002701",="23.96959",="23.98161",="0",PacketEnd
="2025-09-30 오전 10:03:35",="33",="109.6043",="12.3967",="-0.005262119",="10002084",="10002701",="23.96967",="23.98164",="0",PacketEnd
="2025-09-30 오전 10:03:35",="36",="109.6043",="12.3967",="-0.004997035",="10002084",="10002701",="23.96972",="23.9817",="0",PacketEnd
="2025-09-30 오전 10:03:35",="39",="109.6042",="12.3967",="-0.004803345",="10002084",="10002701",="23.96978",="23.98173",="0",PacketEnd
="2025-09-30 오전 10:03:35",="42",="109.6036",="12.41817",="-0.007180881",="10002084",="10002703",="23.9698",="23.9818",="0",PacketEnd
="2025-09-30 오전 10:03:35",="45",="109.6029",="12.43246",="-0.0129095",="10002084",="10002705",="23.96984",="23.98184",="0",PacketEnd
="2025-09-30 오전 10:03:35",="48",="109.6022",="12.43246",="-0.02136548",="10002084",="10002705",="23.96987",="23.98189",="0",PacketEnd
="2025-09-30 오전 10:03:35",="51",="109.601",="12.44674",="-0.03329227",="10002084",="10002706",="23.96996",="23.98191",="0",PacketEnd
="2025-09-30 오전 10:03:35",="54",="109.6003",="12.44674",="-0.04531772",="10002084",="10002706",="23.97",="23.98196",="0",PacketEnd
="2025-09-30 오전 10:03:35",="57",="109.5997",="12.44674",="-0.05505753",="10002084",="10002706",="23.97009",="23.98198",="0",PacketEnd
="2025-09-30 오전 10:03:35",="60",="109.599",="12.44674",="-0.06292243",="10002084",="10002706",="23.97014",="23.98203",="0",PacketEnd
="2025-09-30 오전 10:03:35",="63",="109.5987",="12.44674",="-0.06655082",="10002084",="10002706",="23.97023",="23.98205",="0",PacketEnd
="2025-09-30 오전 10:03:36",="66",="109.5987",="12.44674",="-0.06445805",="10002084",="10002706",="23.97027",="23.9821",="0",PacketEnd
="2025-09-30 오전 10:03:36",="75",="109.5986",="12.4396",="-0.04162572",="10002086",="10002707",="23.97042",="23.98225",="0",PacketEnd
="2025-09-30 오전 10:03:36",="78",="109.5986",="12.43246",="-0.03438419",="10002087",="10002707",="23.97047",="23.98232",="0",PacketEnd
="2025-09-30 오전 10:03:36",="81",="109.5985",="12.41817",="-0.02858799",="10002088",="10002707",="23.97057",="23.98234",="0",PacketEnd
="2025-09-30 오전 10:03:36",="84",="109.5985",="12.41817",="-0.02397241",="10002088",="10002707",="23.97062",="23.9824",="0",PacketEnd
="2025-09-30 오전 10:03:36",="87",="109.5985",="12.41102",="-0.0201889",="10002089",="10002707",="23.97073",="23.98242",="0",PacketEnd
="2025-09-30 오전 10:03:36",="90",="109.5985",="12.41102",="-0.01707632",="10002089",="10002707",="23.97078",="23.98248",="0",PacketEnd
="2025-09-30 오전 10:03:36",="93",="109.5984",="12.41102",="-0.01448154",="10002089",="10002707",="23.97088",="23.98252",="0",PacketEnd
="2025-09-30 오전 10:03:36",="96",="109.5984",="12.41102",="-0.01237014",="10002089",="10002707",="23.97094",="23.98259",="0",PacketEnd
="2025-09-30 오전 10:03:36",="99",="109.5984",="12.41102",="-0.0107216",="10002089",="10002707",="23.971",="23.98263",="0",PacketEnd
="2025-09-30 오전 10:03:36",="102",="109.5983",="12.41102",="-0.00946096",="10002089",="10002707",="23.97103",="23.98272",="0",PacketEnd
="2025-09-30 오전 10:03:36",="105",="109.5983",="12.41102",="-0.008499607",="10002089",="10002707",="23.97108",="23.98276",="0",PacketEnd
="2025-09-30 오전 10:03:36",="108",="109.5982",="12.41102",="-0.007838569",="10002089",="10002707",="23.97111",="23.98283",="0",PacketEnd
="2025-09-30 오전 10:03:36",="111",="109.5982",="12.41102",="-0.007272687",="10002089",="10002707",="23.97119",="23.98286",="0",PacketEnd
="2025-09-30 오전 10:03:36",="114",="109.5982",="12.41102",="-0.006830571",="10002089",="10002707",="23.97123",="23.98293",="0",PacketEnd
="2025-09-30 오전 10:03:36",="117",="109.5981",="12.41102",="-0.006504118",="10002089",="10002707",="23.97131",="23.98296",="0",PacketEnd
="2025-09-30 오전 10:03:36",="120",="109.5981",="12.41102",="-0.006133896",="10002089",="10002707",="23.97135",="23.98301",="0",PacketEnd
="2025-09-30 오전 10:03:36",="129",="109.598",="12.41102",="-0.005023609",="10002089",="10002707",="23.97152",="23.98313",="0",PacketEnd
="2025-09-30 오전 10:03:36",="132",="109.598",="12.41102",="-0.004705121",="10002089",="10002707",="23.97153",="23.98321",="0",PacketEnd
="2025-09-30 오전 10:03:36",="135",="109.5979",="12.41102",="-0.004505795",="10002089",="10002707",="23.97156",="23.98324",="0",PacketEnd
="2025-09-30 오전 10:03:36",="138",="109.5979",="12.41102",="-0.004417414",="10002089",="10002707",="23.97159",="23.98331",="0",PacketEnd
="2025-09-30 오전 10:03:36",="141",="109.5979",="12.41102",="-0.004343936",="10002089",="10002707",="23.97165",="23.98333",="0",PacketEnd
="2025-09-30 오전 10:03:36",="144",="109.5978",="12.41102",="-0.004329235",="10002089",="10002707",="23.97169",="23.98338",="0",PacketEnd
="2025-09-30 오전 10:03:36",="147",="109.5978",="12.41102",="-0.004302787",="10002089",="10002707",="23.97176",="23.98341",="0",PacketEnd
="2025-09-30 오전 10:03:36",="150",="109.5978",="12.41102",="-0.004263711",="10002089",="10002707",="23.97179",="23.98345",="0",PacketEnd
="2025-09-30 오전 10:03:36",="153",="109.5977",="12.41102",="-0.004077876",="10002089",="10002707",="23.97186",="23.98348",="0",PacketEnd
="2025-09-30 오전 10:03:36",="156",="109.5977",="12.41102",="-0.003941117",="10002089",="10002707",="23.97189",="23.98355",="0",PacketEnd
="2025-09-30 오전 10:03:36",="159",="109.5977",="12.41102",="-0.003786753",="10002089",="10002707",="23.97194",="23.98359",="0",PacketEnd
="2025-09-30 오전 10:03:36",="162",="109.5976",="12.41817",="-0.003679571",="10002088",="10002707",="23.97196",="23.98367",="0",PacketEnd
="2025-09-30 오전 10:03:36",="165",="109.5976",="12.43246",="-0.003778344",="10002087",="10002707",="23.97199",="23.98371",="0",PacketEnd
="2025-09-30 오전 10:03:37",="168",="109.5976",="12.43246",="-0.003872797",="10002087",="10002707",="23.97201",="23.98378",="0",PacketEnd
="2025-09-30 오전 10:03:37",="171",="109.5975",="12.4396",="-0.004023119",="10002086",="10002707",="23.97206",="23.98382",="0",PacketEnd
="2025-09-30 오전 10:03:37",="180",="109.5974",="12.45387",="-0.004319573",="10002084",="10002707",="23.97217",="23.98396",="0",PacketEnd
